tb_displayname,log_datetime,log_date,tb_name,PowActNet_max,PowActNet_avg,Reactive_Power_min,Wind_Speed_min,Wind_Speed_max,Wind_Speed_Avg,Produced_Energy,Gea_BeaTem1_max,Gea_BeaTem_avg,Gea_BeaTem2_max,Gea_BeaTem2_avg,Gen_BeaDe_tem_max,Gen_BeaDe_Tem_avg,Gen_BeaNdeTem_max,Gen_BeaNdeTem_avg,Gea_BeaTem3_max,Gea_BeaTem3_ave,Con_LscIgbTemFilMax_max,Con_LscIgbTemFilMax_ave,Con_GscIgbTemFilMax_max,Con_GscIgbTemFilMax_ave,PlcInf_PowCrvVld_min
GGM107,28-12-2024 19:00,28-12-2024,GGM107,472.4200134,365.2395935,-135.4980469,5.360000134,9.279999733,6.958590984,60.84289932,52.75960159,52.53954697,58.04343796,57.72994614,49.36565018,49.02681732,55.70771027,54.20469666,62.11319351,61.58703995,53,50.76571655,44,41.43771744,3
GGM107,28-12-2024 19:10,28-12-2024,GGM107,464.0904236,336.1860962,-132.3852539,5.289999962,9.449999809,6.894876003,56.05903244,52.57584381,52.36237717,58.25547791,58.15370178,49.59476852,49.07439041,55.98015594,54.36969757,61.70720673,61.06665039,52,49.81126022,44,40.51357651,3
GGM107,28-12-2024 19:20,28-12-2024,GGM107,305.2956238,282.6748352,-131.8359375,4.710000038,8.5,6.455470562,47.13602829,52.28376389,52.00143814,58.13795471,57.92299271,49.57096481,49.32330322,55.66384125,54.48729324,60.83768082,60.44872665,53,49.44927597,44,40.63168335,3
GGM107,28-12-2024 19:30,28-12-2024,GGM107,343.0147095,289.886261,-134.765625,4.710000038,8.319999695,6.740223408,48.31437683,51.87659073,51.67929459,57.70721817,57.60890579,49.65329742,49.2830658,55.69281387,54.26961517,60.44701004,60.21559906,53,49.77166748,44,40.85900116,3
GGM107,28-12-2024 19:40,28-12-2024,GGM107,233.3128815,215.964798,-134.2163086,4.639999866,8.289999962,6.392638683,35.96413803,51.43125153,51.11441803,57.47737503,57.17327499,49.68880844,49.35424042,55.03290558,54.10913467,60.10476303,59.63339996,53,49.79466248,45,41.24036789,3
GGM107,28-12-2024 19:50,28-12-2024,GGM107,263.8502808,233.8804626,-136.0473633,4.659999847,8.619999886,6.552661419,39.00606537,50.91184998,50.70724106,56.86568832,56.68238831,49.40956116,49.08955383,54.84173965,53.98787689,59.35113907,59.24927521,53,49.97784805,45,41.43404388,3
GGM107,28-12-2024 20:00,28-12-2024,GGM107,237.6301575,207.8758392,-134.3994293,4.720000267,7.880000114,6.21612978,34.62865067,50.51769257,50.27132797,56.52587509,56.34440613,49.08780289,48.83449173,54.25013733,53.63929749,59.20304871,58.97772598,53,50.00283432,45,41.32449722,3
GGM107,28-12-2024 20:10,28-12-2024,GGM107,246.7716827,202.0298309,-138.2446289,4.630000114,8.030000687,6.198074341,33.66041565,50.10238647,49.92657089,56.17975616,55.96601105,48.95116425,48.61764908,54.48412323,53.54462051,58.85990143,58.74053955,52,49.99866486,45,41.46098709,3
GGM107,28-12-2024 20:20,28-12-2024,GGM107,231.5745087,204.2512665,-135.4980469,4.940000057,8.380000114,6.501057148,34.0759201,49.77687836,49.63355637,55.80736542,55.64417648,48.73587799,48.47680283,54.71751785,53.48264313,58.63964844,58.46949005,52,50.05544281,45,41.70462799,3
GGM107,28-12-2024 20:30,28-12-2024,GGM107,326.4025574,252.7901154,-135.1318512,4.220000267,8.579999924,6.699726105,42.06848907,49.59695435,49.45415115,55.51634979,55.42011261,48.60903549,48.29298019,54.57082367,53.46779251,58.45872116,58.31478882,52,49.62527084,44,41.0619278,3
GGM107,28-12-2024 20:40,28-12-2024,GGM107,473.1329956,386.4241638,-126.8920975,5.559999943,9.43999958,7.038114548,64.50063324,49.64431763,49.47848129,55.92084503,55.64727402,48.2271347,47.85537338,54.53890228,53.30618286,59.68758011,58.98813629,52,49.5513382,44,40.05158997,3
GGM107,28-12-2024 20:50,28-12-2024,GGM107,626.5959473,535.2543945,-133.3007813,5.150000095,9.159999847,7.266410351,89.17908478,50.14715576,49.83892059,56.79120255,56.32812881,48.12184143,47.78667831,54.76576233,53.56925201,60.64499283,60.17530823,53,49.95715332,43,39.37078857,3
GGM107,28-12-2024 21:00,28-12-2024,GGM107,845.1105957,680.1296387,-143.371582,5.730000019,9.380000114,7.391531467,113.2415924,50.95855331,50.46229553,57.92691422,57.27739716,48.05900192,47.67614746,55.00527573,53.82617188,64.23826599,62.35587311,54,50.97731018,43,40.00550461,3
GGM107,28-12-2024 21:10,28-12-2024,GGM107,842.673584,725.4620972,-113.8916016,5.670000076,9.690000534,7.515415668,121.0111084,51.49176788,51.20156097,58.91041565,58.4417572,48.60890579,48.12185287,55.42456436,54.18706512,64.67027283,64.33135223,53,50.90174866,42,39.88010025,3
GGM107,28-12-2024 21:20,28-12-2024,GGM107,1084.915283,910.4289551,-92.28515625,6.039999962,10.57999992,8.343742371,151.8396912,52.11600494,51.76398087,59.71136093,59.30630875,49.30087662,48.7857399,55.32896042,54.32826233,65.48052979,65.01161194,54,51.11875534,43,39.74084091,3
GGM107,28-12-2024 21:30,28-12-2024,GGM107,972.1016846,811.3882446,-109.1308594,5.920000076,10.18000031,7.925811768,135.0735931,52.46185303,52.27289963,60.24141312,60.02805328,49.55138016,49.19298553,55.59315109,54.36416626,65.82102203,65.64669037,54,51.06941605,43,39.95728302,3
GGM107,28-12-2024 21:40,28-12-2024,GGM107,838.8850098,692.3405762,-117.3706131,5.21999979,9.069999695,7.174226761,115.4286957,52.71695328,52.54017258,60.49549866,60.36641693,49.82588577,49.46437454,55.44784164,54.31439209,65.92123413,65.56693268,53,51.58513641,42,40.54981613,3
GGM107,28-12-2024 21:50,28-12-2024,GGM107,860.3477173,710.6878052,-114.8071365,5.340000153,9.279999733,7.252611637,118.3690033,52.91955948,52.78152466,60.75569153,60.61486435,49.91481018,49.65221786,55.26771927,54.05098343,66.05089569,65.75816345,54,49.84423065,43,38.62241364,3
GGM107,28-12-2024 22:00,28-12-2024,GGM107,675.9978027,511.3434448,-138.4277344,5.039999962,10.22000027,7.254635334,85.2517395,52.96300507,52.77111435,60.772686,60.54171371,50.52573013,50.0908432,55.05395126,53.98579025,65.82962036,63.60334396,53,50.88870239,43,40.46617889,3
GGM107,28-12-2024 22:10,28-12-2024,GGM107,852.6882935,581.4381714,-135.1318512,5.349999905,9.850000381,7.223024368,96.98669434,52.84356308,52.69412994,60.25189209,60.13101959,50.34723663,49.73369598,54.79042816,53.54185867,64.61412048,62.9853096,52,50.17402267,41,39.31623459,3
GGM107,28-12-2024 22:20,28-12-2024,GGM107,903.9473877,772.9083252,-111.877449,5.909999847,9.260000229,7.466008663,128.6678162,53.11257172,52.91539383,60.80525589,60.48377991,49.22886658,48.89539337,54.56520844,53.1647377,66.11831665,65.49894714,54,50.88102722,43,39.81311417,3
GGM107,28-12-2024 22:30,28-12-2024,GGM107,896.5700684,751.2399902,-112.0605469,5.75,9.31000042,7.510231495,125.2268219,53.25025177,53.10041046,61.16273499,60.99565506,49.50268173,49.10113907,54.43940735,53.47410202,66.53290558,66.21595001,53,51.55823898,43,40.71237946,3
GGM107,28-12-2024 22:40,28-12-2024,GGM107,846.9255981,680.3557739,-118.103035,4.920000076,9.659999847,7.278081417,113.4672775,53.4033699,53.25717545,61.42556763,61.26342392,49.85865784,49.48881149,54.26107025,53.54745102,66.63013458,66.42160797,54,49.51149368,43,38.54130554,3
GGM107,28-12-2024 22:50,28-12-2024,GGM107,948.9170532,784.4484253,-113.5253906,5.829999924,9.869999886,7.754058838,130.7198486,53.61149216,53.43622971,61.66888809,61.49894333,49.86626434,49.51862717,54.62759781,53.57516098,67.10947418,66.78400421,54,52.34405899,43,41.63510513,3
GGM107,28-12-2024 23:00,28-12-2024,GGM107,958.4957886,790.0874023,-112.7929688,5.349999905,9.949999809,7.796801567,131.615387,53.74234772,53.62487793,61.88584137,61.76698685,49.83237076,49.55832291,54.3054924,53.52529144,67.45175934,67.1397934,52,49.68634415,41,38.28864288,3
GGM107,28-12-2024 23:10,28-12-2024,GGM107,1020.364807,868.3126221,-109.8632813,5.400000095,11.14999962,8.048353195,144.6705322,53.9492836,53.8197937,62.16996002,62.01138306,49.8615303,49.56975174,54.39362717,53.50971985,67.76251984,67.45465088,55,51.8366127,44,40.77275848,3
GGM107,28-12-2024 23:20,28-12-2024,GGM107,1109.209351,962.9169922,-90.8203125,6.320000172,10.72000027,8.427724838,160.7001495,54.19148254,53.99911118,62.60492706,62.32200623,50.10367584,49.73755646,54.38180161,53.47013855,67.96816254,67.63253784,54,51.74550629,43,40.57223892,3
GGM107,28-12-2024 23:30,28-12-2024,GGM107,1216.112549,1005.122681,-83.31299591,6.320000172,12.36000061,8.634699821,167.2970886,54.18097305,53.96509933,62.69575882,62.63837814,50.44415283,49.97973633,54.31147766,53.32051849,68.04327393,66.80288696,55,51.39986801,44,40.32476807,3
GGM107,28-12-2024 23:40,28-12-2024,GGM107,1235.950928,1068.11438,-65.91796875,6.650000095,11.26000023,8.933396339,178.108078,53.71710968,53.54946136,62.60634232,62.52894211,50.84804916,50.48854446,54.44430542,53.48927689,66.48384857,66.07520294,55,52.3223381,45,41.6350174,3
GGM107,28-12-2024 23:50,28-12-2024,GGM107,1062.297119,905.3168945,-105.6518631,5.53000021,10.06999969,8.110136986,150.8610077,53.3929863,53.09318542,62.51145935,62.25335312,51.2874794,50.94715881,54.47587204,53.55625153,66.34527588,65.84350586,54,52.53925705,43,41.52975464,3
GGM107,29-12-2024 00:00,29-12-2024,GGM107,927.3483887,781.1177368,-110.2294922,5.940000057,9.779999733,7.720993042,130.2076721,52.8890419,52.67551804,61.9953537,61.63462448,51.4641571,51.16403961,54.81421661,53.65321732,65.49242401,64.97783661,52,49.98516846,41,38.62539673,3
GGM107,29-12-2024 00:10,29-12-2024,GGM107,960.6660767,829.0345459,-99.7924881,5.940000057,9.760000229,7.82669735,138.1263733,52.57122421,52.38407135,61.2875824,61.00774002,51.53061295,51.30489349,54.36986923,53.45966721,64.74750519,64.490448,54,51.56418991,43,40.57952499,3
GGM107,29-12-2024 00:20,29-12-2024,GGM107,936.1442871,788.2568359,-114.6240234,5.369999886,10.94000053,7.848678112,131.354248,52.31959915,52.15456772,60.79254913,60.59289932,51.52991486,51.28665543,54.20045471,53.43484497,64.57756042,64.10447693,53,51.29655075,42,40.25621033,3
GGM107,29-12-2024 00:30,29-12-2024,GGM107,818.5407715,676.8557739,-117.736824,5.579999924,9.650000572,7.374890804,112.9409027,52.03683853,51.84368515,60.36359024,60.04820251,51.54550934,51.26678848,54.40156937,53.37197495,63.97914124,63.62765121,53,49.83685684,43,38.79507065,3
GGM107,29-12-2024 00:40,29-12-2024,GGM107,950.0311279,770.6660156,-112.7929688,5.809999943,9.800000191,7.631824017,128.2945404,51.72898483,51.58313751,59.71172333,59.48236465,51.41954422,51.06411743,54.53213882,53.44060898,63.90047455,63.61487961,54,51.759552,43,40.74320221,3
GGM107,29-12-2024 00:50,29-12-2024,GGM107,930.0376587,721.3621826,-116.6381912,5.309999943,9.220000267,7.466458321,120.2270279,51.5377388,51.39471817,59.34511948,59.17455673,51.2853775,51.00553894,54.15485382,53.24710846,63.83948517,63.55955505,54,49.81183243,44,38.52566528,3
GGM107,29-12-2024 01:00,29-12-2024,GGM107,794.7731323,646.5354614,-117.0044022,5.130000114,9.720000267,7.128259659,107.9355011,51.30416489,51.17851639,59.00291824,58.72804642,51.26250839,50.94335938,54.35089493,53.28643417,63.5260849,63.25508499,53,51.67071533,42,40.9404335,3
GGM107,29-12-2024 01:10,29-12-2024,GGM107,650.8230591,524.1352539,-145.2026367,5.029999733,8.170000076,6.598256111,87.25395966,51.16874695,50.95554733,58.4922142,58.21003342,51.18322372,50.83343506,54.91339493,53.17718887,63.53389359,63.06378937,53,48.95761871,42,37.85750198,3
GGM107,29-12-2024 01:20,29-12-2024,GGM107,530.9788208,442.256897,-130.5541992,5.349999905,9.31000042,7.038778782,73.72177124,50.92586517,50.50098801,58.23542023,57.93278885,51.48326492,51.00752258,54.28168869,53.14648438,62.2495842,60.63347626,53,51.59939957,44,41.85202408,3
GGM107,29-12-2024 01:30,29-12-2024,GGM107,560.2053223,443.0888672,-129.4555664,5.259999752,8.819999695,7.023034096,73.90968323,50.50482941,50.3694458,57.81882858,57.67240524,50.85045242,50.15553665,54.27245712,52.83609009,60.72625732,60.521492,51,49.00532913,41,38.84313202,3
GGM107,29-12-2024 01:40,29-12-2024,GGM107,625.307312,524.760498,-132.3852539,5.529999733,9.119999886,7.154693127,87.43093109,50.64783478,50.4672699,57.99232483,57.77685928,49.83335114,49.09547043,53.57150269,52.18059921,61.2115097,60.81066895,53,50.86662292,43,40.55218506,3
GGM107,29-12-2024 01:50,29-12-2024,GGM107,851.1461792,671.4685059,-140.625,5.309999943,8.659999847,7.086313725,111.8181534,51.30630493,51.01891708,58.98828125,58.46019745,48.88116837,48.07671738,53.16710281,52.0764389,64.5138092,63.62234497,51,49.75662994,40,38.58315277,3
GGM107,29-12-2024 02:00,29-12-2024,GGM107,747.5720215,640.6491699,-116.4550781,5.650000095,8.510000229,7.059168339,106.7926559,51.59709167,51.43602371,59.46383286,59.23836136,48.62736511,48.15151596,53.80300522,52.62179184,64.94828033,64.56977081,53,51.91601563,43,41.29645157,3
GGM107,29-12-2024 02:10,29-12-2024,GGM107,789.2926025,637.8612061,-123.2299881,5.619999886,9.039999962,7.173609257,106.3279266,51.90844727,51.74857712,59.85690308,59.69280624,48.66984558,48.27705765,53.94490814,52.82489395,65.40032196,65.04463959,53,48.87585449,43,37.8453598,3
GGM107,29-12-2024 02:20,29-12-2024,GGM107,797.1707153,643.5491943,-114.8071365,4.860000134,9.300000191,7.179285526,107.3297043,52.14508057,51.97616577,60.17105103,60.01211548,48.63904572,48.3399086,53.89165497,52.95645523,65.2816391,64.97040558,52,51.58660889,42,40.91921997,3
GGM107,29-12-2024 02:30,29-12-2024,GGM107,634.1571045,336.013092,-140.0756836,4.579999924,8.81000042,6.590211868,55.96489716,52.15301895,51.75063705,60.18358612,59.83691788,49.56931305,48.8647995,54.36999512,53.13195038,65.2413559,62.47615814,53,49.00917435,42,39.5098381,3
GGM107,29-12-2024 02:40,29-12-2024,GGM107,438.9059753,347.8151855,-130.7373047,5.090000153,9.329999924,7.023877144,57.98852158,51.51138306,51.23635864,59.15264511,58.70138168,49.61427689,48.75511551,54.02556229,52.64411545,60.65584564,60.41343307,53,50.39886856,44,41.19110107,3
GGM107,29-12-2024 02:50,29-12-2024,GGM107,424.3542175,322.6856384,-134.0332031,4.329999924,8.81000042,6.463684082,53.77197647,51.17027283,50.96401215,58.50747681,58.22927094,48.56179047,47.9706955,53.81935501,52.07867813,60.52433014,60.30475616,52,50.66661072,44,41.51992035,3
GGM107,29-12-2024 03:00,29-12-2024,GGM107,548.1272583,428.1405029,-133.3007813,5.010000229,9.289999962,7.029487133,71.41632843,51.00556946,50.87712097,58.17627716,58.02070999,47.8788414,47.28918076,52.88111115,51.7121048,61.11058044,60.61773682,53,48.9991684,44,39.11440277,3
GGM107,29-12-2024 03:10,29-12-2024,GGM107,333.4440918,247.1203766,-136.5966949,4.670000076,9.220000267,6.487300873,41.17300034,50.81432343,50.51430893,58.135746,57.74543381,47.57599258,47.22376633,52.74883652,51.7035408,60.68732071,60.01366043,52,49.86878967,45,41.33144379,3
GGM107,29-12-2024 03:20,29-12-2024,GGM107,265.2024231,220.0454712,-135.3149414,4.610000134,8.430000305,6.18282938,36.68035507,50.32250595,49.95023346,57.31945038,56.88869095,47.39226532,47.02440262,52.81154251,51.59717178,59.62247467,59.26865005,52,50.63739395,45,42.44475937,3
GGM107,29-12-2024 03:30,29-12-2024,GGM107,275.1330261,229.2919769,-135.8642731,4.630000114,9.020000458,6.293066502,38.15800858,49.61996078,49.40938187,56.57425308,56.37165451,46.90567017,46.53877258,51.845047,51.0069809,59.06890106,58.8752594,51,48.75246048,43,40.17760086,3
GGM107,29-12-2024 03:40,29-12-2024,GGM107,289.1531677,253.8488312,-136.2304688,4.650000095,8.260000229,6.340574741,42.33634567,49.18387985,49.03572464,56.21009064,56.02649307,46.64416504,46.07752991,51.98794937,50.84879303,58.81779099,58.65771103,52,49.3993988,45,40.83527756,3
GGM107,29-12-2024 03:50,29-12-2024,GGM107,240.6456909,216.7475891,-136.2304688,4.019999981,8.579999924,6.668127537,36.10653305,48.93523788,48.69176865,55.95915985,55.75769043,46.17577744,45.9460907,51.70853424,50.98569107,58.76609802,58.36393356,52,50.71602631,45,42.58195877,3
GGM107,29-12-2024 04:00,29-12-2024,GGM107,493.2087402,371.466217,-136.0473633,5.090000153,8.93999958,7.056020737,61.97264099,48.8880806,48.61431122,55.80494308,55.574543,46.2755928,45.67911911,52.35338211,51.09493637,59.44930649,58.53786087,51,49.05511093,41,39.60805893,3
GGM107,29-12-2024 04:10,29-12-2024,GGM107,599.4396973,506.8505859,-135.3149414,5.659999847,9.760000229,7.449426651,84.50325012,49.24481201,49.01856995,56.55842209,56.18418503,45.6458168,45.25814438,52.54500198,51.31775284,60.23526001,59.78472519,53,50.67560959,43,40.66511154,3
GGM107,29-12-2024 04:20,29-12-2024,GGM107,843.019165,585.1390381,-143.5546875,5.699999809,9.489999771,7.65265274,97.53943634,49.79269028,49.38907623,57.20174026,56.8223114,45.7081604,45.28360367,53.03443909,51.75789261,62.56926346,60.56752014,52,49.98583603,41,39.29845047,3
GGM107,29-12-2024 04:30,29-12-2024,GGM107,919.2339478,824.2608032,-99.7924881,6.210000038,9.760000229,7.900745392,137.3312836,50.62557602,50.23485184,58.49977875,57.88288879,45.80749512,45.28686523,53.27371216,52.19071198,64.44129181,63.91588974,54,52.44664764,43,41.56335449,3
GGM107,29-12-2024 04:40,29-12-2024,GGM107,975.3174438,904.039856,-73.4253006,6.340000153,9.909999847,8.223997116,150.5226288,51.23819733,50.92080688,59.38284683,58.98451614,46.59375381,45.99422073,54.01707458,52.85772705,65.30120087,64.81166077,52,50.29362869,41,38.85368729,3
GGM107,29-12-2024 04:50,29-12-2024,GGM107,1016.161987,929.2784424,-74.52393341,6.210000038,10.93999958,8.644978523,154.9312592,51.69576645,51.45185089,59.91371155,59.63439178,47.06562805,46.63505554,54.42431259,53.17210007,65.48902893,65.27407837,54,53.0349884,44,42.19210434,3
GGM107,29-12-2024 05:00,29-12-2024,GGM107,1203.363892,1101.562988,-51.45263672,7,11.15999985,9.012856483,183.6244354,52.3948288,52.00126648,60.67068481,60.22700882,47.48586273,47.1056366,54.16916656,53.12106705,66.31872559,65.74182129,54,51.14297485,43,40.46742249,3
GGM107,29-12-2024 05:10,29-12-2024,GGM107,1265.638062,1152.473145,-15.01464844,7.730000019,11.23999977,9.329468727,192.0468445,52.8610611,52.5595932,61.3154335,60.9549408,48.44864655,47.795784,54.59215927,53.45830917,66.99873352,66.51026154,55,52.91115189,46,42.68994904,3
GGM107,29-12-2024 05:20,29-12-2024,GGM107,1372.284912,1280.21936,3.662109375,7.639999866,11.40999985,9.546154976,213.2987671,53.50004196,53.13311005,62.10297394,61.69276428,49.33100891,48.70995712,55.0416832,53.8209343,67.60892487,67.17598724,56,53.90663528,47,44.45615387,3
GGM107,29-12-2024 05:30,29-12-2024,GGM107,1300.934448,1205.714478,-21.78955078,7.25,11.48999977,9.344911575,201.0193939,53.77212524,53.60931396,62.66627121,62.41062546,50.46345901,49.7023468,55.23307419,54.0501976,68.00020599,67.62138367,54,52.25907898,44,42.24491882,3
GGM107,29-12-2024 05:40,29-12-2024,GGM107,1120.102295,1001.258484,-63.17138672,6.590000153,11.02999973,8.754962921,166.9042206,53.60818863,53.27293396,62.6607666,62.48141861,51.19468689,50.72093582,55.10932541,53.9522171,66.97084045,65.90782166,55,51.42292786,45,40.4975853,3
GGM107,29-12-2024 05:50,29-12-2024,GGM107,1034.822144,980.5198975,-61.5234375,6.380000114,10.36999989,8.388682365,163.2841492,53.07646561,52.84716415,62.25297165,62.00189972,51.33456421,51.06275558,55.06469727,53.77311325,65.61342621,65.28035736,54,52.46422195,43,41.42418671,3
GGM107,29-12-2024 06:00,29-12-2024,GGM107,1079.452271,998.2857666,-58.04443359,6.519999981,10.10000038,8.323931694,166.5196075,52.70249176,52.54785156,61.79867172,61.58475113,51.29696655,51.02920151,54.53397369,53.53965759,65.39318085,65.01922607,55,51.24679565,45,40.08110046,3
GGM107,29-12-2024 06:10,29-12-2024,GGM107,961.8334351,847.536499,-82.39746094,6.019999981,9.56000042,7.822741032,141.3737946,52.41971207,52.23817062,61.40411377,61.0386734,51.4413681,51.07556915,54.13573074,53.15976334,64.95277405,64.56168365,53,51.85179138,42,40.92422867,3
GGM107,29-12-2024 06:20,29-12-2024,GGM107,922.1430054,847.1018677,-82.03125,5.940000057,9.190000534,7.775934696,140.9954529,52.09997559,51.91237259,60.70400238,60.39305878,51.25980759,50.89466858,54.27009583,53.21227264,64.52331543,64.25343323,54,51.68441391,43,40.71962738,3
GGM107,29-12-2024 06:30,29-12-2024,GGM107,983.5662842,920.6288452,-79.83398438,6.300000191,10.27999973,8.148666382,153.4125671,51.81561279,51.64115906,60.14925003,59.9615097,51.03806305,50.6577034,54.26652908,52.98186493,64.33213043,64.07810211,52,50.83013916,41,39.45024109,3
GGM107,29-12-2024 06:40,29-12-2024,GGM107,930.3981934,875.8624878,-68.66455841,6.190000057,10.31999969,7.977534771,146.1469269,51.57957458,51.45117188,59.8186264,59.63198853,51.06402206,50.66080093,53.85703659,52.87017059,64.3330307,64.03809357,54,52.83985519,43,42.10570908,3
GGM107,29-12-2024 06:50,29-12-2024,GGM107,977.3006592,884.1630859,-83.12988281,6.230000019,11.03999996,7.908963203,147.3114014,51.42786407,51.30197906,59.4966774,59.32797241,50.83312988,50.55187607,53.91551971,52.90890884,64.09581757,63.86271667,54,50.33827972,43,39.02334213,3
GGM107,29-12-2024 07:00,29-12-2024,GGM107,969.2073975,857.8383789,-82.2143631,5.980000019,10.17000008,7.688351631,142.949234,51.2958374,51.15987396,59.22465515,59.08758926,50.7424202,50.3601799,54.02599716,52.73248291,64.1811142,63.8972168,52,51.50791931,41,40.40640259,3
GGM107,29-12-2024 07:10,29-12-2024,GGM107,923.6644897,853.1039429,-80.01709747,6.110000134,9.390000343,7.654666901,142.2313843,51.14320374,51.03403854,58.98243332,58.82001495,50.56291962,50.24150848,53.66661072,52.68969727,63.98455048,63.6829071,54,53.14045334,44,42.4991684,3
GGM107,29-12-2024 07:20,29-12-2024,GGM107,990.2736816,899.6547852,-59.50927734,6.349999905,9.659999847,7.88679409,149.8177338,51.03764343,50.93180466,58.74782944,58.66929245,50.38364792,50.02954865,53.4485321,52.44948959,63.82305527,63.58440781,54,49.75546265,44,38.42068481,3
GGM107,29-12-2024 07:30,29-12-2024,GGM107,950.734375,849.8273926,-81.66503906,5.759999752,9.93999958,7.878872871,141.8031464,50.92630386,50.83213806,58.65185547,58.46143723,53.69277954,51.77811813,53.68044662,52.48901367,63.68268585,63.41133118,53,51.80139923,43,40.94356537,3
GGM107,29-12-2024 07:40,29-12-2024,GGM107,974.5609741,920.4039917,-60.05859375,6.239999771,10.15999985,8.286310196,153.2728424,50.8658638,50.78112793,58.37863541,58.29926682,55.79066086,54.63182449,54.36873245,52.63722229,63.78996277,63.51759338,54,51.10175323,44,39.91859818,3
GGM107,29-12-2024 07:50,29-12-2024,GGM107,972.180603,921.0310669,-61.70654297,6.369999886,10.43000031,8.27555275,153.5307617,50.82654953,50.74297333,58.29198074,58.2369194,56.68910599,55.99874115,53.65939713,52.42815018,63.66392136,63.44250488,53,51.23562622,42,40.12464523,3
GGM107,29-12-2024 08:00,29-12-2024,GGM107,1027.751343,960.6624146,-62.25585938,6.529999733,10.14999962,8.262008667,160.2171478,50.80557632,50.71434021,58.23684311,58.20093536,57.31753159,56.76145172,53.57816315,52.385952,63.63598251,63.42181778,55,52.87425232,44,41.96369171,3
GGM107,29-12-2024 08:10,29-12-2024,GGM107,998.8407593,916.9758911,-74.15772247,6.409999847,10.39999962,8.262310028,152.8038483,50.78308868,50.68067551,58.2386055,58.18294907,59.09378433,58.19421005,54.0227356,52.35760117,63.61204147,63.43637085,52,50.27087784,41,38.78946304,3
GGM107,29-12-2024 08:20,29-12-2024,GGM107,918.5301514,842.6793213,-83.67920685,5.940000057,9.350000381,7.836554527,140.3529205,50.67333603,50.49884033,58.16894913,58.06451797,59.27510071,58.92955017,53.27011108,52.20529938,63.49068069,63.15346909,54,52.76417542,43,41.97648621,3
GGM107,29-12-2024 08:30,29-12-2024,GGM107,955.2971802,833.1044312,-95.21484375,5.869999886,10.57999992,7.888379097,138.7583923,50.78068924,50.53796005,58.71520615,58.31057739,59.23574066,58.69670868,53.09668732,52.31085968,64.62761688,64.10663605,54,49.6164093,43,38.25,3
GGM107,29-12-2024 08:40,29-12-2024,GGM107,988.7550659,870.053833,-99.97558594,5.880000114,10.44999981,8.038462639,145.2506561,51.08656693,50.89067841,59.30952072,59.02731705,58.57222748,58.17209244,53.22563171,52.32562256,65.12001801,64.81188965,54,52.36905289,43,41.49950027,3
GGM107,29-12-2024 08:50,29-12-2024,GGM107,973.0944214,836.9675293,-99.97558594,5.570000172,10.56999969,7.947551727,139.4015961,51.37885284,51.20972061,59.68089294,59.50666809,58.57406998,58.2010231,53.2973175,52.37430954,65.49189758,65.16768646,54,51.08288956,43,39.93562317,3
GGM107,29-12-2024 09:00,29-12-2024,GGM107,862.0335083,700.5533447,-112.6098709,4.980000019,9.609999657,7.239664555,116.6611557,51.52311707,51.40550232,60.00268555,59.80340576,58.88768005,58.57195282,53.53801727,52.53793716,65.10741425,64.91280365,51,50.36196899,41,39.26805496,3
GGM107,29-12-2024 09:10,29-12-2024,GGM107,814.4741821,539.6890869,-140.4418945,4.829999924,9.600000381,6.873942852,90.03812408,51.64563751,51.50111389,60.07643509,59.96491241,59.19266129,58.65225983,53.89531708,52.51638031,65.17416382,64.31624603,52,51.84981537,44,41.79703522,3
GGM107,29-12-2024 09:20,29-12-2024,GGM107,426.6722412,306.2446594,-135.8642731,4.119999886,9.569999695,6.621198177,51.0407753,51.32948303,50.99140167,59.75235367,59.05887222,59.20778275,58.24814606,53.5615387,52.56524658,62.19122696,60.8321991,52,48.90283203,44,39.85900116,3
GGM107,29-12-2024 09:30,29-12-2024,GGM107,809.1881714,567.371582,-150.5127106,4.409999847,9.980000496,6.955691814,94.56193542,51.36053085,50.98028564,59.09096909,58.61831284,57.08659744,55.18161011,53.39710999,51.81124496,64.62002563,62.29450989,52,51.43600082,41,40.88949966,3
GGM107,29-12-2024 09:40,29-12-2024,GGM107,933.46698,661.2738037,-142.6391602,4.090000153,9.869999886,7.301008701,110.1571884,51.66184235,51.47470856,59.84296799,59.491539,54.77038956,54.04444885,53.68820572,52.027668,65.07211304,64.64930725,53,52.31632614,43,41.81724167,3
GGM107,29-12-2024 09:50,29-12-2024,GGM107,953.2131958,568.6899414,-149.597168,4.130000114,9.5,7.070763588,94.75006104,51.70272064,51.545578,59.88408661,59.75336838,55.45056534,54.68800735,53.67970657,52.32066727,64.82144165,63.59508896,54,52.36162186,44,42.52300644,3
GGM107,29-12-2024 10:00,29-12-2024,GGM107,1313.022339,671.8917847,-145.0195313,3.988571405,10.55000019,7.342414856,111.963295,51.9798584,51.76477814,60.26156616,59.98819733,55.45568085,54.3797226,53.59592438,52.47213364,65.71118164,64.29730988,51,48.77812958,40,37.97882843,3
GGM107,29-12-2024 10:10,29-12-2024,GGM107,841.399292,473.3510437,-143.371582,2.937142849,10.19999981,6.773435593,78.93128967,51.86909485,51.68379593,60.06119537,59.76182938,55.13227463,54.36501312,53.83360672,52.74698257,63.68949127,62.58418655,52,50.71331024,43,40.67033005,3
